,acumulado,dataApuracao,dataProximoConcurso,dezenasSorteadasOrdemSorteio,indicadorConcursoEspecial,listaDezenas,listaMunicipioUFGanhadores,listaRateioPremio,listaResultadoEquipeEsportiva,localSorteio,nomeMunicipioUFSorteio,numero,numeroConcursoAnterior,numeroConcursoFinal_0_5,numeroConcursoProximo,numeroJogo,observacao,premiacaoContingencia,tipoJogo,tipoPublicacao,ultimoConcurso,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso,valorSaldoReservaGarantidora,valorTotalPremioFaixaUm,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6
0,True,24/11/2001,28/11/2001,"['28', '51', '56', '06', '24', '43']",1,"['06', '24', '28', '43', '51', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 104, 'valorPremio': 6446.33}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4093, 'valorPremio': 163.18}]",,Caminhão da Sorte,"Dois Vizinhos, PR",316,315,320,317,2,"Estimativa prêmio (sena) próximo concurso: R$1.300.000,00.",,MEGA_SENA,3,True,0.0,5327696.56,0.0,804502.07,0.0,0.0,0.0,06,24,28,43,51,56
0,True,28/11/2001,01/12/2001,"['27', '20', '48', '16', '30', '35']",1,"['16', '20', '27', '30', '35', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 23, 'valorPremio': 18858.99}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2088, 'valorPremio': 206.96}]",,Caminhão da Sorte,"Telêmaco Borba, PR",317,316,320,318,2,"Estimativa prêmio (SENA) próximo concurso: R$2.200.000,00.",,MEGA_SENA,3,True,0.0,5674702.0,0.0,1325010.22,0.0,0.0,0.0,16,20,27,30,35,48
0,False,01/12/2001,05/12/2001,"['19', '53', '40', '03', '31', '20']",1,"['03', '19', '20', '31', '40', '53']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 2227008.03}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 46, 'valorPremio': 16340.54}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3071, 'valorPremio': 243.84}]",,Caminhão da Sorte,"ivaiporã, PR",318,317,320,319,2,Estimativa prêmio próximo concurso (sena) R$ 550 MIL.,,MEGA_SENA,3,True,0.0,6276033.89,0.0,0.0,0.0,0.0,0.0,03,19,20,31,40,53
0,True,05/12/2001,08/12/2001,"['12', '16', '23', '17', '19', '48']",1,"['12', '16', '17', '19', '23', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 52, 'valorPremio': 7242.06}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3342, 'valorPremio': 112.26}]",,Caminhão da Sorte,"Sertãozinho, SP",319,318,320,320,2,"ESTIMATIVA DE PRÊMIO (SENA) PRÓXIMO CONCURSO:
R$8.000.000,00.",,MEGA_SENA,3,True,0.0,0.0,0.0,451904.22,0.0,0.0,0.0,12,16,17,19,23,48
0,True,08/12/2001,12/12/2001,"['20', '53', '47', '50', '22', '27']",1,"['20', '22', '27', '47', '50', '53']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 77, 'valorPremio': 15489.0}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4916, 'valorPremio': 241.69}]",,Caminhão da Sorte,"Sertãozinho, SP",320,319,325,321,2,"Estimativa de prêmio (SENA) próximo concurso: R$ 10.000.000,00.",,MEGA_SENA,3,True,0.0,954122.06,0.0,8460390.65,0.0,0.0,0.0,20,22,27,47,50,53
0,True,12/12/2001,15/12/2001,"['11', '31', '32', '48', '49', '04']",1,"['04', '11', '31', '32', '48', '49']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 55, 'valorPremio': 16954.09}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3729, 'valorPremio': 249.11}]",,Caminhão da Sorte,"Ipatinga, MG",321,320,325,322,2,"Estimativa de prêmio (SENA) próximo concurso: R$ 11.000.000,00.",,MEGA_SENA,3,True,0.0,1700101.89,0.0,9579360.38,0.0,0.0,0.0,04,11,31,32,48,49
0,True,15/12/2001,19/12/2001,"['18', '11', '29', '44', '47', '56']",1,"['11', '18', '29', '44', '47', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 87, 'valorPremio': 15453.45}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7835, 'valorPremio': 170.95}]",,Caminhão da Sorte,"Governador Valadares, MG",322,321,325,323,2,"Estimativa de prêmio (SENA) próximo concurso: R$12.500.000,00.",,MEGA_SENA,3,True,0.0,2775661.88,0.0,11192700.36,0.0,0.0,0.0,11,18,29,44,47,56
0,True,19/12/2001,22/12/2001,"['31', '49', '54', '33', '26', '40']",1,"['26', '31', '33', '40', '49', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 56, 'valorPremio': 19921.91}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4244, 'valorPremio': 261.89}]",,Caminhão da Sorte,"Indaiatuba, SP",323,322,325,324,2,"Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00.",,MEGA_SENA,3,True,0.0,3668163.18,0.0,12531452.28,0.0,0.0,0.0,26,31,33,40,49,54
0,True,22/12/2001,26/12/2001,"['22', '08', '30', '15', '47', '25']",1,"['08', '15', '22', '25', '30', '47']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 211, 'valorPremio': 7938.4}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 12192, 'valorPremio': 136.87}]",,Caminhão da Sorte,"Indaiatuba, SP",324,323,325,325,2,"Estimativa de prêmio (SENA) próximo concurso: 17.000.000,00.",,MEGA_SENA,3,True,0.0,5008165.47,0.0,14541455.7,0.0,0.0,0.0,08,15,22,25,30,47
0,False,29/12/2001,29/12/2001,"['04', '23', '03', '01', '21', '53']",1,"['01', '03', '04', '21', '23', '53']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'AM'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 8743877.8}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 256, 'valorPremio': 9590.82}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 15646, 'valorPremio': 156.33}]",,Caminhão da Sorte,"Sorocaba, SP",325,324,330,326,2,"Estimativa de prêmio (SENA) próximo concurso: R$1.200.000,00.",,MEGA_SENA,3,True,0.0,6972365.4,0.0,0.0,0.0,0.0,0.0,01,03,04,21,23,53
0,True,05/01/2002,02/01/2002,"['52', '23', '40', '51', '44', '21']",1,"['21', '23', '40', '44', '51', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 27, 'valorPremio': 32367.36}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2674, 'valorPremio': 325.58}]",,Caminhão da Sorte,"Guaratuba, PR",326,325,330,327,2,"Estimativa de prêmio (SENA) próximo concurso: R$1.800.000,00.",,MEGA_SENA,3,True,0.0,7671500.37,0.0,1048702.44,0.0,0.0,0.0,21,23,40,44,51,52
0,True,09/01/2002,05/01/2002,"['46', '38', '29', '33', '32', '48']",1,"['29', '32', '33', '38', '46', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 16, 'valorPremio': 30517.93}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2112, 'valorPremio': 230.33}]",,Caminhão da Sorte,"Caldas Novas, GO",327,326,330,328,2,"Estimativa de prêmio (SENA) próximo concurso: R$2.600.000,00.",,MEGA_SENA,3,True,0.0,8062129.87,0.0,1634646.68,0.0,0.0,0.0,29,32,33,38,46,48
0,False,12/01/2002,09/01/2002,"['51', '05', '23', '07', '14', '21']",1,"['05', '07', '14', '21', '23', '51']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 2721357.01}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 100, 'valorPremio': 9055.92}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7121, 'valorPremio': 126.69}]",,Caminhão da Sorte,"Caldas Novas, GO",328,327,330,329,2,Estimativa prêmio próximo concurso (sena): R$ 550 MIL.,,MEGA_SENA,3,True,0.0,8786603.44,0.0,0.0,0.0,0.0,0.0,05,07,14,21,23,51
0,True,16/01/2002,12/01/2002,"['24', '11', '40', '12', '35', '10']",1,"['10', '11', '12', '24', '35', '40']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 40, 'valorPremio': 10380.3}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2904, 'valorPremio': 142.44}]",,Caminhão da Sorte,"São Sebastião, SP",329,328,330,330,2,"Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES!!!)",,MEGA_SENA,3,True,0.0,0.0,0.0,9617027.24,0.0,0.0,0.0,10,11,12,24,35,40
0,True,19/01/2002,16/01/2002,"['02', '04', '23', '37', '14', '51']",1,"['02', '04', '14', '23', '37', '51']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 120, 'valorPremio': 10924.51}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7914, 'valorPremio': 165.03}]",,Caminhão da Sorte,"São Sebastião, SP",330,329,335,331,2,"Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00 (TREZE MILHÕES).",,MEGA_SENA,3,True,0.0,1048752.52,0.0,11190156.01,0.0,0.0,0.0,02,04,14,23,37,51
0,True,23/01/2002,19/01/2002,"['27', '01', '35', '20', '37', '13']",1,"['01', '13', '20', '27', '35', '37']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 70, 'valorPremio': 13872.44}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6408, 'valorPremio': 150.97}]",,Caminhão da Sorte,"Três Lagoas, MS",331,330,335,332,2,"Estimativa de prêmio (SENA) próximo concurso: R$15.000.000,00 (QUINZE MILHÕES!!!)",,MEGA_SENA,3,True,0.0,1825609.47,0.0,12355441.42,0.0,0.0,0.0,01,13,20,27,35,37
0,True,26/01/2002,23/01/2002,"['28', '23', '42', '29', '44', '34']",1,"['23', '28', '29', '34', '42', '44']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 83, 'valorPremio': 16762.69}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6713, 'valorPremio': 206.47}]",,Caminhão da Sorte,"Três Lagoas, MS",332,331,335,333,2,"Estimativa de prêmio (SENA) próximo concurso: R$16.000.000,00 (DEZESSEIS MILHÕES!!!).",,MEGA_SENA,3,True,0.0,2938651.74,0.0,14025004.81,0.0,0.0,0.0,23,28,29,34,42,44
0,True,30/01/2002,26/01/2002,"['35', '27', '53', '44', '52', '04']",1,"['04', '27', '35', '44', '52', '53']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 93, 'valorPremio': 12692.31}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6221, 'valorPremio': 189.02}]",,Caminhão da Sorte,"Dourados, MS",333,332,335,334,2,"Estimativa de prêmio (SENA) próximo concurso: R$17.000.000,00 (DEZESSETE MILHÕES!!).",,MEGA_SENA,3,True,0.0,3882959.29,0.0,15441466.12,0.0,0.0,0.0,04,27,35,44,52,53
0,False,02/02/2002,30/01/2002,"['41', '26', '51', '14', '24', '23']",1,"['14', '23', '24', '26', '41', '51']","[{'ganhadores': 2, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 8729392.91}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 1200, 'valorPremio': 1400.91}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8839, 'valorPremio': 189.47}]",,Caminhão da Sorte,"Dourados, MS",334,333,335,335,2,"Estimativa de prêmio (SENA) próximo concurso: R$600.000,00.",,MEGA_SENA,3,True,0.0,5227839.1,0.0,0.0,0.0,0.0,0.0,14,23,24,26,41,51
0,True,06/02/2002,02/02/2002,"['43', '33', '57', '23', '59', '07']",1,"['07', '23', '33', '43', '57', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 24, 'valorPremio': 17736.83}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2134, 'valorPremio': 198.73}]",,Caminhão da Sorte,"Corumbá, MS",335,334,340,336,2,"Estimativa de prêmio (SENA) próximo concurso: R$1.100.000,00.",,MEGA_SENA,3,True,0.0,5568386.23,0.0,510820.7,0.0,0.0,0.0,07,23,33,43,57,59
0,True,09/02/2002,06/02/2002,"['02', '18', '54', '22', '30', '26']",1,"['02', '18', '22', '26', '30', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 68, 'valorPremio': 11058.6}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4141, 'valorPremio': 180.91}]",,Caminhão da Sorte,"Corumbá, MS",336,335,340,337,2,"Estimativa de prêmio(SENA)para o próximo concurso: R$ 2.500.000,00",,MEGA_SENA,3,True,0.0,6169974.24,0.0,1413202.7,0.0,0.0,0.0,02,18,22,26,30,54
0,True,16/02/2002,09/02/2002,"['31', '52', '14', '54', '16', '04']",1,"['04', '14', '16', '31', '52', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 34, 'valorPremio': 27110.52}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3454, 'valorPremio': 265.86}]",,Caminhão da Sorte,"Vargem Grande do Sul, SP",337,336,340,338,2,"Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00.",,MEGA_SENA,3,True,0.0,6907380.43,0.0,2519311.97,0.0,0.0,0.0,04,14,16,31,52,54
0,True,20/02/2002,23/02/2002,"['48', '46', '09', '01', '36', '04']",1,"['01', '04', '09', '36', '46', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 43, 'valorPremio': 14031.02}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3245, 'valorPremio': 185.23}]",,Caminhão da Sorte,"Itu, SP",338,337,340,339,2,"Estimativa de prêmio (SENA) próximo concurso: R$4.200.000,00.",,MEGA_SENA,3,True,0.0,7390047.45,0.0,3243312.5,0.0,0.0,0.0,01,04,09,36,46,48
0,True,23/02/2002,27/02/2002,"['13', '16', '12', '05', '27', '50']",1,"['05', '12', '13', '16', '27', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 76, 'valorPremio': 12374.85}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6908, 'valorPremio': 135.64}]",,Caminhão da Sorte,"Itu, SP",339,338,340,340,2,"Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00 (QUATORZE MILHÕES!!).",,MEGA_SENA,3,True,0.0,0.0,0.0,12514336.94,0.0,0.0,0.0,05,12,13,16,27,50
0,True,27/02/2002,02/03/2002,"['10', '60', '42', '09', '33', '12']",1,"['09', '10', '12', '33', '42', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 121, 'valorPremio': 9877.84}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6970, 'valorPremio': 170.83}]",,Caminhão da Sorte,"São Lourenço do Sul, RS",340,339,345,341,2,"Estimativa de prêmio (SENA) próximo concurso: R$16.000.000,00 (DEZESSEIS MILHÕES!!).",,MEGA_SENA,3,True,0.0,956174.29,0.0,13948598.35,0.0,0.0,0.0,09,10,12,33,42,60
0,True,02/03/2002,06/03/2002,"['56', '23', '22', '43', '16', '05']",1,"['05', '16', '22', '23', '43', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 166, 'valorPremio': 9623.14}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 11103, 'valorPremio': 143.34}]",,Caminhão da Sorte,"São Lourenço do Sul, RS",341,340,345,342,2,"Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES!!).",,MEGA_SENA,3,True,0.0,2234126.66,0.0,15865526.88,0.0,0.0,0.0,05,16,22,23,43,56
0,True,06/03/2002,09/03/2002,"['29', '49', '54', '51', '16', '34']",1,"['16', '29', '34', '49', '51', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 93, 'valorPremio': 15067.81}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5578, 'valorPremio': 250.27}]",,Caminhão da Sorte,"São João Del Rey, MG",342,341,345,343,2,"Estimativa de prêmio (SENA) próximo concurso: R$20.000.000,00.",,MEGA_SENA,3,True,0.0,3355172.03,0.0,17547094.93,0.0,0.0,0.0,16,29,34,49,51,54
0,False,09/03/2002,13/03/2002,"['04', '06', '07', '24', '12', '41']",1,"['04', '06', '07', '12', '24', '41']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PR'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'RJ'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 9937283.03}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 246, 'valorPremio': 7884.39}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 17023, 'valorPremio': 113.51}]",,Caminhão da Sorte,"S. João Del Rey, MG",343,342,345,344,2,"Estimativa de prêmio (SENA) próximo concurso: R$600.000,00.",,MEGA_SENA,3,True,0.0,4906819.47,0.0,0.0,0.0,0.0,0.0,04,06,07,12,24,41
0,True,13/03/2002,16/03/2002,"['33', '36', '12', '35', '10', '14']",1,"['10', '12', '14', '33', '35', '36']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 46, 'valorPremio': 9494.33}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3487, 'valorPremio': 124.78}]",,Caminhão da Sorte,"Barbacena, MG",344,343,345,345,2,"Estimativa de prêmio (SENA) próximo concurso: R$1.300.000,00.",,MEGA_SENA,3,True,0.0,5256210.78,0.0,524086.97,0.0,0.0,0.0,10,12,14,33,35,36
0,False,16/03/2002,20/03/2002,"['56', '11', '58', '46', '51', '22']",1,"['11', '22', '46', '51', '56', '58']","[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 1447870.53}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 27, 'valorPremio': 28511.84}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2170, 'valorPremio': 353.42}]",,Caminhão da Sorte,"Barbacena, MG",345,344,350,346,2,"Estimativa prêmio próximo concurso (Sena) R$ 550.000,00.",,MEGA_SENA,3,True,0.0,5872066.5,0.0,0.0,0.0,0.0,0.0,11,22,46,51,56,58
0,True,20/03/2002,23/03/2002,"['56', '07', '46', '60', '41', '12']",1,"['07', '12', '41', '46', '56', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 20, 'valorPremio': 19632.3}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 1589, 'valorPremio': 246.17}]",,Caminhão da Sorte,"Passos, MG",346,345,350,347,2,"Estimativa de prêmio (SENA) próximo concurso: R$1.200.000,00.",,MEGA_SENA,3,True,0.0,6186183.2,0.0,471175.04,0.0,0.0,0.0,07,12,41,46,56,60
0,True,23/03/2002,27/03/2002,"['26', '10', '52', '01', '12', '48']",1,"['01', '10', '12', '26', '48', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 72, 'valorPremio': 9988.89}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4730, 'valorPremio': 151.48}]",,Caminhão da Sorte,"Passos, MG",347,346,350,348,2,"Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00.",,MEGA_SENA,3,True,0.0,6761543.39,0.0,1334215.32,0.0,0.0,0.0,01,10,12,26,48,52
0,True,27/03/2002,30/03/2002,"['39', '40', '33', '52', '19', '30']",1,"['19', '30', '33', '39', '40', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 19, 'valorPremio': 26763.06}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 1547, 'valorPremio': 327.46}]",,Caminhão da Sorte,"Bandeirantes, PR",348,347,350,349,2,"Estimativa de prêmio (SENA) próximo concurso: R$2.700.000,00.",,MEGA_SENA,3,True,0.0,7168341.86,0.0,1944413.01,0.0,0.0,0.0,19,30,33,39,40,52
0,True,30/03/2002,03/04/2002,"['09', '38', '32', '08', '54', '28']",1,"['08', '09', '28', '32', '38', '54']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 46, 'valorPremio': 14053.06}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3264, 'valorPremio': 197.31}]",,Caminhão da Sorte,"Santo Antônio da Platina, PR",349,348,350,350,2,"Estimativa de prêmio (SENA) próximo concurso: R$11.500.000,00",,MEGA_SENA,3,True,0.0,0.0,0.0,10405636.15,0.0,0.0,0.0,08,09,28,32,38,54
0,True,03/04/2002,06/04/2002,"['23', '30', '43', '10', '15', '57']",1,"['10', '15', '23', '30', '43', '57']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 80, 'valorPremio': 11801.82}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5012, 'valorPremio': 187.66}]",,Caminhão da Sorte,"Marília, SP",350,349,355,351,2,"Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00 (TREZE MILHÕES!!!)",,MEGA_SENA,3,True,0.0,755316.05,0.0,11538610.2,0.0,0.0,0.0,10,15,23,30,43,57
